"cluster_id","disk_usage(MB)","timestamp"
"1702","128496","2012-06-09 04:03:38 PST"
"1703","128621","2012-06-09 04:03:38 PST"
"1704","126707","2012-06-09 04:03:38 PST"
"1705","123419","2012-06-09 04:03:38 PST"
"1706","134230","2012-06-09 04:03:38 PST"
"1707","124169","2012-06-09 04:03:38 PST"
"1708","125688","2012-06-09 04:03:38 PST"
"1709","131788","2012-06-09 04:03:38 PST"
"1710","137841","2012-06-09 04:03:38 PST"
"1711","127266","2012-06-09 04:03:38 PST"
"1712","124926","2012-06-09 04:03:38 PST"
"1713","127046","2012-06-09 04:03:38 PST"
"1714","130197","2012-06-09 04:03:38 PST"
"1715","129243","2012-06-09 04:03:38 PST"
"1716","136273","2012-06-09 04:03:38 PST"
"1717","123075","2012-06-09 04:03:38 PST"
"1718","136712","2012-06-09 04:03:38 PST"
"1719","132007","2012-06-09 04:03:38 PST"
"1720","135102","2012-06-09 04:03:38 PST"
"1721","123811","2012-06-09 04:03:38 PST"
"1722","135126","2012-06-09 04:03:38 PST"
"1723","134403","2012-06-09 04:03:38 PST"
"1724","136692","2012-06-09 04:03:38 PST"
"1725","131491","2012-06-09 04:03:38 PST"
"1726","126474","2012-06-09 04:03:38 PST"
"1727","136025","2012-06-09 04:03:38 PST"
"1728","124917","2012-06-09 04:03:38 PST"
"1729","124320","2012-06-09 04:03:38 PST"
"1730","126462","2012-06-09 04:03:38 PST"
"1731","136120","2012-06-09 04:03:38 PST"
"1732","127105","2012-06-09 04:03:38 PST"
"1733","129053","2012-06-09 04:03:38 PST"
"1734","131315","2012-06-09 04:03:38 PST"
"1735","137810","2012-06-09 04:03:38 PST"
"1736","127407","2012-06-09 04:03:38 PST"
"1737","134748","2012-06-09 04:03:38 PST"
"1738","136664","2012-06-09 04:03:38 PST"
"1739","130129","2012-06-09 04:03:38 PST"
"1740","126914","2012-06-09 04:03:38 PST"
"1741","134730","2012-06-09 04:03:38 PST"
"1742","127628","2012-06-09 04:03:38 PST"
"1743","123674","2012-06-09 04:03:38 PST"
"1744","137020","2012-06-09 04:03:38 PST"
"1745","133585","2012-06-09 04:03:38 PST"
"1746","130668","2012-06-09 04:03:38 PST"
"1747","122985","2012-06-09 04:03:38 PST"
"1748","132548","2012-06-09 04:03:38 PST"
"1749","125387","2012-06-09 04:03:38 PST"
"1750","130068","2012-06-09 04:03:38 PST"
"1751","128755","2012-06-09 04:03:38 PST"
"1752","135175","2012-06-09 04:03:38 PST"
"1753","133410","2012-06-09 04:03:38 PST"
"1754","127815","2012-06-09 04:03:38 PST"
"1755","125674","2012-06-09 04:03:38 PST"
"1756","129093","2012-06-09 04:03:38 PST"
"1757","132527","2012-06-09 04:03:38 PST"
"1758","136050","2012-06-09 04:03:38 PST"
"1759","128338","2012-06-09 04:03:38 PST"
"1760","137376","2012-06-09 04:03:38 PST"
"1761","127871","2012-06-09 04:03:38 PST"
"1762","136895","2012-06-09 04:03:38 PST"
"1763","134770","2012-06-09 04:03:38 PST"
"1764","136396","2012-06-09 04:03:38 PST"
"1765","127576","2012-06-09 04:03:38 PST"
"1766","125149","2012-06-09 04:03:38 PST"
"1767","124760","2012-06-09 04:03:38 PST"
"1768","134813","2012-06-09 04:03:38 PST"
"1769","132904","2012-06-09 04:03:38 PST"
"1770","133611","2012-06-09 04:03:38 PST"
"1771","129861","2012-06-09 04:03:38 PST"
"1772","131632","2012-06-09 04:03:38 PST"
"1773","127379","2012-06-09 04:03:38 PST"
"1774","134287","2012-06-09 04:03:38 PST"
"1775","135479","2012-06-09 04:03:38 PST"
"1776","134724","2012-06-09 04:03:38 PST"
"1777","127090","2012-06-09 04:03:38 PST"
"1778","135650","2012-06-09 04:03:38 PST"
"1779","123464","2012-06-09 04:03:38 PST"
"1780","137117","2012-06-09 04:03:38 PST"
"1781","124719","2012-06-09 04:03:38 PST"
"1782","126784","2012-06-09 04:03:38 PST"
"1783","134712","2012-06-09 04:03:38 PST"
"1784","132110","2012-06-09 04:03:38 PST"
"1785","125967","2012-06-09 04:03:38 PST"
"1786","133738","2012-06-09 04:03:38 PST"
"1787","124546","2012-06-09 04:03:38 PST"
"1788","134248","2012-06-09 04:03:38 PST"
"1789","124431","2012-06-09 04:03:38 PST"
"1790","126635","2012-06-09 04:03:38 PST"
"1791","126907","2012-06-09 04:03:38 PST"
"1792","136949","2012-06-09 04:03:38 PST"
"1793","122905","2012-06-09 04:03:38 PST"
"1794","136632","2012-06-09 04:03:38 PST"
"1795","125595","2012-06-09 04:03:38 PST"
"1796","133900","2012-06-09 04:03:38 PST"
"1797","129007","2012-06-09 04:03:38 PST"
"1798","125058","2012-06-09 04:03:38 PST"
"1799","128144","2012-06-09 04:03:38 PST"
"1800","137468","2012-06-09 04:03:38 PST"
"1801","124776","2012-06-09 04:03:38 PST"
"1802","133071","2012-06-09 04:03:38 PST"
"1803","134371","2012-06-09 04:03:38 PST"
"1804","130848","2012-06-09 04:03:38 PST"
"1805","130245","2012-06-09 04:03:38 PST"
"1806","130402","2012-06-09 04:03:38 PST"
"1807","138183","2012-06-09 04:03:38 PST"
"1808","133652","2012-06-09 04:03:38 PST"
"1809","134785","2012-06-09 04:03:38 PST"
"1810","134964","2012-06-09 04:03:38 PST"
"1811","137812","2012-06-09 04:03:38 PST"
"1812","123886","2012-06-09 04:03:38 PST"
"1813","133407","2012-06-09 04:03:38 PST"
"1814","136493","2012-06-09 04:03:38 PST"
"1815","126891","2012-06-09 04:03:38 PST"
"1816","130450","2012-06-09 04:03:38 PST"
"1817","136753","2012-06-09 04:03:38 PST"
"1818","126800","2012-06-09 04:03:38 PST"
"1819","130138","2012-06-09 04:03:38 PST"
"1820","133603","2012-06-09 04:03:38 PST"
"1821","124255","2012-06-09 04:03:38 PST"
"1822","130971","2012-06-09 04:03:38 PST"
"1823","130611","2012-06-09 04:03:38 PST"
"1824","135362","2012-06-09 04:03:38 PST"
"1825","138031","2012-06-09 04:03:38 PST"
"1826","125418","2012-06-09 04:03:38 PST"
"1827","135858","2012-06-09 04:03:38 PST"
"1828","127166","2012-06-09 04:03:38 PST"
"1829","129394","2012-06-09 04:03:38 PST"
"1830","133802","2012-06-09 04:03:38 PST"
"1831","128446","2012-06-09 04:03:38 PST"
"1832","128917","2012-06-09 04:03:38 PST"
"1833","125961","2012-06-09 04:03:38 PST"
"1834","132496","2012-06-09 04:03:38 PST"
"1835","134957","2012-06-09 04:03:38 PST"
"1836","133112","2012-06-09 04:03:38 PST"
"1837","132261","2012-06-09 04:03:38 PST"
"1838","135817","2012-06-09 04:03:38 PST"
"1839","131003","2012-06-09 04:03:38 PST"
"1840","133247","2012-06-09 04:03:38 PST"
"1841","128087","2012-06-09 04:03:38 PST"
"1842","126955","2012-06-09 04:03:38 PST"
"1843","136254","2012-06-09 04:03:38 PST"
"1844","123978","2012-06-09 04:03:38 PST"
"1845","128139","2012-06-09 04:03:38 PST"
"1846","126866","2012-06-09 04:03:38 PST"
"1847","133460","2012-06-09 04:03:38 PST"
"1848","122956","2012-06-09 04:03:38 PST"
"1849","124204","2012-06-09 04:03:38 PST"
"1850","132316","2012-06-09 04:03:38 PST"
"1851","135356","2012-06-09 04:03:38 PST"
"1852","136898","2012-06-09 04:03:38 PST"
"1853","133933","2012-06-09 04:03:38 PST"
"1854","130646","2012-06-09 04:03:38 PST"
"1855","126849","2012-06-09 04:03:38 PST"
"1856","130689","2012-06-09 04:03:38 PST"
"1857","133576","2012-06-09 04:03:38 PST"
"1858","137825","2012-06-09 04:03:38 PST"
"1859","132173","2012-06-09 04:03:38 PST"
"1860","126340","2012-06-09 04:03:38 PST"
"1861","128376","2012-06-09 04:03:38 PST"
"1862","135645","2012-06-09 04:03:38 PST"
"1863","128347","2012-06-09 04:03:38 PST"
"1864","125477","2012-06-09 04:03:38 PST"
"1865","127748","2012-06-09 04:03:38 PST"
"1866","137505","2012-06-09 04:03:38 PST"
"1867","134556","2012-06-09 04:03:38 PST"
"1868","133463","2012-06-09 04:03:38 PST"
"1869","136838","2012-06-09 04:03:38 PST"
"1870","128378","2012-06-09 04:03:38 PST"
"1871","134444","2012-06-09 04:03:38 PST"
"1872","122886","2012-06-09 04:03:38 PST"
"1873","137312","2012-06-09 04:03:38 PST"
"1874","137334","2012-06-09 04:03:38 PST"
"1875","133667","2012-06-09 04:03:38 PST"
"1876","125165","2012-06-09 04:03:38 PST"
"1877","126405","2012-06-09 04:03:38 PST"
"1878","123416","2012-06-09 04:03:38 PST"
"1879","128927","2012-06-09 04:03:38 PST"
"1880","128760","2012-06-09 04:03:38 PST"
"1881","133267","2012-06-09 04:03:38 PST"
"1882","131563","2012-06-09 04:03:38 PST"
"1883","123084","2012-06-09 04:03:38 PST"
"1884","134428","2012-06-09 04:03:38 PST"
"1885","132811","2012-06-09 04:03:38 PST"
"1886","135428","2012-06-09 04:03:38 PST"
"1887","124535","2012-06-09 04:03:38 PST"
"1888","132700","2012-06-09 04:03:38 PST"
"1889","129154","2012-06-09 04:03:38 PST"
"1890","129769","2012-06-09 04:03:38 PST"
"1891","128724","2012-06-09 04:03:38 PST"
"1892","134714","2012-06-09 04:03:38 PST"
"1893","130069","2012-06-09 04:03:38 PST"
"1894","130869","2012-06-09 04:03:38 PST"
"1895","130314","2012-06-09 04:03:38 PST"
"1896","137811","2012-06-09 04:03:38 PST"
"1897","128263","2012-06-09 04:03:38 PST"
"1898","134998","2012-06-09 04:03:38 PST"
"1899","135075","2012-06-09 04:03:38 PST"
"1900","133771","2012-06-09 04:03:38 PST"
"1901","136187","2012-06-09 04:03:38 PST"
"1902","132685","2012-06-09 04:03:38 PST"
"1903","131735","2012-06-09 04:03:38 PST"
"1904","125801","2012-06-09 04:03:38 PST"
"1905","130660","2012-06-09 04:03:38 PST"
"1906","125577","2012-06-09 04:03:38 PST"
"1907","137681","2012-06-09 04:03:38 PST"
"1908","127270","2012-06-09 04:03:38 PST"
"1909","137733","2012-06-09 04:03:38 PST"
"1910","136791","2012-06-09 04:03:38 PST"
"1911","137704","2012-06-09 04:03:38 PST"
"1912","128460","2012-06-09 04:03:38 PST"
"1913","137061","2012-06-09 04:03:38 PST"
"1914","123068","2012-06-09 04:03:38 PST"
"1915","126098","2012-06-09 04:03:38 PST"
"1916","125901","2012-06-09 04:03:38 PST"
"1917","135609","2012-06-09 04:03:38 PST"
"1918","126100","2012-06-09 04:03:38 PST"
"1919","126794","2012-06-09 04:03:38 PST"
"1920","128768","2012-06-09 04:03:38 PST"
"1921","128792","2012-06-09 04:03:38 PST"
"1922","130338","2012-06-09 04:03:38 PST"
"1923","128762","2012-06-09 04:03:38 PST"
"1924","135849","2012-06-09 04:03:38 PST"
"1925","137432","2012-06-09 04:03:38 PST"
"1926","123607","2012-06-09 04:03:38 PST"
"1927","128700","2012-06-09 04:03:38 PST"
"1928","133634","2012-06-09 04:03:38 PST"
"1929","131085","2012-06-09 04:03:38 PST"
"1930","123817","2012-06-09 04:03:38 PST"
"1931","135946","2012-06-09 04:03:38 PST"
"1932","124855","2012-06-09 04:03:38 PST"
"1933","124449","2012-06-09 04:03:38 PST"
"1934","136101","2012-06-09 04:03:38 PST"
"1935","137343","2012-06-09 04:03:38 PST"
"1936","137850","2012-06-09 04:03:38 PST"
"1937","125864","2012-06-09 04:03:38 PST"
"1938","132386","2012-06-09 04:03:38 PST"
"1939","135651","2012-06-09 04:03:38 PST"
"1940","132285","2012-06-09 04:03:38 PST"
"1941","127113","2012-06-09 04:03:38 PST"
"1942","131130","2012-06-09 04:03:38 PST"
"1943","130029","2012-06-09 04:03:38 PST"
"1944","126586","2012-06-09 04:03:38 PST"
"1945","122970","2012-06-09 04:03:38 PST"
"1946","126965","2012-06-09 04:03:38 PST"
"1947","125985","2012-06-09 04:03:38 PST"
"1948","130977","2012-06-09 04:03:38 PST"
"1949","138148","2012-06-09 04:03:38 PST"
"1950","132791","2012-06-09 04:03:38 PST"
"1951","137384","2012-06-09 04:03:38 PST"
"1952","124976","2012-06-09 04:03:38 PST"
"1953","135046","2012-06-09 04:03:38 PST"
"1954","132803","2012-06-09 04:03:38 PST"
"1955","130943","2012-06-09 04:03:38 PST"
"1956","123356","2012-06-09 04:03:38 PST"
"1957","130101","2012-06-09 04:03:38 PST"
"1958","129127","2012-06-09 04:03:38 PST"
"1959","125969","2012-06-09 04:03:38 PST"
"1960","132659","2012-06-09 04:03:38 PST"
"1961","123955","2012-06-09 04:03:38 PST"
"1962","134848","2012-06-09 04:03:38 PST"
"1963","130514","2012-06-09 04:03:38 PST"
"1964","137052","2012-06-09 04:03:38 PST"
"1965","131977","2012-06-09 04:03:38 PST"
"1966","136689","2012-06-09 04:03:38 PST"
"1967","135279","2012-06-09 04:03:38 PST"
"1968","129709","2012-06-09 04:03:38 PST"
"1969","135111","2012-06-09 04:03:38 PST"
"1970","128618","2012-06-09 04:03:38 PST"
"1971","123298","2012-06-09 04:03:38 PST"
"1972","132955","2012-06-09 04:03:38 PST"
"1973","130645","2012-06-09 04:03:38 PST"
"1974","123387","2012-06-09 04:03:38 PST"
"1975","137198","2012-06-09 04:03:38 PST"
"1976","123372","2012-06-09 04:03:38 PST"
"1977","127830","2012-06-09 04:03:38 PST"
"1978","130107","2012-06-09 04:03:38 PST"
"1979","123693","2012-06-09 04:03:38 PST"
"1980","126252","2012-06-09 04:03:38 PST"
"1981","130910","2012-06-09 04:03:38 PST"
"1982","127092","2012-06-09 04:03:38 PST"
"1983","136574","2012-06-09 04:03:38 PST"
"1984","130699","2012-06-09 04:03:38 PST"
"1985","126874","2012-06-09 04:03:38 PST"
"1986","137621","2012-06-09 04:03:38 PST"
"1987","135915","2012-06-09 04:03:38 PST"
"1988","133227","2012-06-09 04:03:38 PST"
"1989","123494","2012-06-09 04:03:38 PST"
"1990","130028","2012-06-09 04:03:38 PST"
"1991","131614","2012-06-09 04:03:38 PST"
"1992","125928","2012-06-09 04:03:38 PST"
"1993","127033","2012-06-09 04:03:38 PST"
"1994","137452","2012-06-09 04:03:38 PST"
"1995","128279","2012-06-09 04:03:38 PST"
"1996","132155","2012-06-09 04:03:38 PST"
"1997","131373","2012-06-09 04:03:38 PST"
"1998","123854","2012-06-09 04:03:38 PST"
"1999","130061","2012-06-09 04:03:38 PST"
"2000","130067","2012-06-09 04:03:38 PST"
"1000","150036","2012-06-10 04:03:38 PST"
"1001","144182","2012-06-10 04:03:38 PST"
"1002","152494","2012-06-10 04:03:38 PST"
"1003","149301","2012-06-10 04:03:38 PST"
"1004","152637","2012-06-10 04:03:38 PST"
"1005","141257","2012-06-10 04:03:38 PST"
"1006","143889","2012-06-10 04:03:38 PST"
"1007","141114","2012-06-10 04:03:38 PST"
"1008","153574","2012-06-10 04:03:38 PST"
"1009","151635","2012-06-10 04:03:38 PST"
"1010","141685","2012-06-10 04:03:38 PST"
"1011","143495","2012-06-10 04:03:38 PST"
"1012","142774","2012-06-10 04:03:38 PST"
"1013","140795","2012-06-10 04:03:38 PST"
"1014","146955","2012-06-10 04:03:38 PST"
"1015","141536","2012-06-10 04:03:38 PST"
"1016","146278","2012-06-10 04:03:38 PST"
"1017","148860","2012-06-10 04:03:38 PST"
"1018","147499","2012-06-10 04:03:38 PST"
"1019","145910","2012-06-10 04:03:38 PST"
"1020","138840","2012-06-10 04:03:38 PST"
"1021","139216","2012-06-10 04:03:38 PST"
"1022","144253","2012-06-10 04:03:38 PST"
"1023","150017","2012-06-10 04:03:38 PST"
"1024","144571","2012-06-10 04:03:38 PST"
"1025","144639","2012-06-10 04:03:38 PST"
"1026","146101","2012-06-10 04:03:38 PST"
"1027","140567","2012-06-10 04:03:38 PST"
"1028","146494","2012-06-10 04:03:38 PST"
"1029","152440","2012-06-10 04:03:38 PST"
"1030","147833","2012-06-10 04:03:38 PST"
"1031","140742","2012-06-10 04:03:38 PST"
"1032","151271","2012-06-10 04:03:38 PST"
"1033","138653","2012-06-10 04:03:38 PST"
"1034","138666","2012-06-10 04:03:38 PST"
"1035","138576","2012-06-10 04:03:38 PST"
"1036","146783","2012-06-10 04:03:38 PST"
"1037","150677","2012-06-10 04:03:38 PST"
"1038","145194","2012-06-10 04:03:38 PST"
"1039","143366","2012-06-10 04:03:38 PST"
"1040","143112","2012-06-10 04:03:38 PST"
"1041","149319","2012-06-10 04:03:38 PST"
"1042","145611","2012-06-10 04:03:38 PST"
"1043","141659","2012-06-10 04:03:38 PST"
"1044","151766","2012-06-10 04:03:38 PST"
"1045","138643","2012-06-10 04:03:38 PST"
"1046","149230","2012-06-10 04:03:38 PST"
"1047","151489","2012-06-10 04:03:38 PST"
"1048","138355","2012-06-10 04:03:38 PST"
"1049","146755","2012-06-10 04:03:38 PST"
"1050","151829","2012-06-10 04:03:38 PST"
"1051","153026","2012-06-10 04:03:38 PST"
"1052","140137","2012-06-10 04:03:38 PST"
"1053","152234","2012-06-10 04:03:38 PST"
"1054","138333","2012-06-10 04:03:38 PST"
"1055","146027","2012-06-10 04:03:38 PST"
"1056","153012","2012-06-10 04:03:38 PST"
"1057","141402","2012-06-10 04:03:38 PST"
"1058","152861","2012-06-10 04:03:38 PST"
"1059","149514","2012-06-10 04:03:38 PST"
"1060","143040","2012-06-10 04:03:38 PST"
"1061","146662","2012-06-10 04:03:38 PST"
"1062","138551","2012-06-10 04:03:38 PST"
"1063","138248","2012-06-10 04:03:38 PST"
"1064","144526","2012-06-10 04:03:38 PST"
"1065","138242","2012-06-10 04:03:38 PST"
"1066","141799","2012-06-10 04:03:38 PST"
"1067","153543","2012-06-10 04:03:38 PST"
"1068","148283","2012-06-10 04:03:38 PST"
"1069","141290","2012-06-10 04:03:38 PST"
"1070","151088","2012-06-10 04:03:38 PST"
"1071","142971","2012-06-10 04:03:38 PST"
"1072","141358","2012-06-10 04:03:38 PST"
"1073","143231","2012-06-10 04:03:38 PST"
"1074","143786","2012-06-10 04:03:38 PST"
"1075","150758","2012-06-10 04:03:38 PST"
"1076","153515","2012-06-10 04:03:38 PST"
"1077","145059","2012-06-10 04:03:38 PST"
"1078","146150","2012-06-10 04:03:38 PST"
"1079","145927","2012-06-10 04:03:38 PST"
"1080","150474","2012-06-10 04:03:38 PST"
"1081","150667","2012-06-10 04:03:38 PST"
"1082","142332","2012-06-10 04:03:38 PST"
"1083","144722","2012-06-10 04:03:38 PST"
"1084","144787","2012-06-10 04:03:38 PST"
"1085","147527","2012-06-10 04:03:38 PST"
"1086","152948","2012-06-10 04:03:38 PST"
"1087","150911","2012-06-10 04:03:38 PST"
"1088","152139","2012-06-10 04:03:38 PST"
"1089","141316","2012-06-10 04:03:38 PST"
"1090","153304","2012-06-10 04:03:38 PST"
"1091","145782","2012-06-10 04:03:38 PST"
"1092","145952","2012-06-10 04:03:38 PST"
"1093","149174","2012-06-10 04:03:38 PST"
"1094","152074","2012-06-10 04:03:38 PST"
"1095","147552","2012-06-10 04:03:38 PST"
"1096","147854","2012-06-10 04:03:38 PST"
"1097","150645","2012-06-10 04:03:38 PST"
"1098","148531","2012-06-10 04:03:38 PST"
"1099","152081","2012-06-10 04:03:38 PST"
"1100","153230","2012-06-10 04:03:38 PST"
"1101","151836","2012-06-10 04:03:38 PST"
"1102","142069","2012-06-10 04:03:38 PST"
"1103","152667","2012-06-10 04:03:38 PST"
"1104","148905","2012-06-10 04:03:38 PST"
"1105","143962","2012-06-10 04:03:38 PST"
"1106","148294","2012-06-10 04:03:38 PST"
"1107","144689","2012-06-10 04:03:38 PST"
"1108","146235","2012-06-10 04:03:38 PST"
"1109","139067","2012-06-10 04:03:38 PST"
"1110","146123","2012-06-10 04:03:38 PST"
"1111","149405","2012-06-10 04:03:38 PST"
"1112","141813","2012-06-10 04:03:38 PST"
"1113","148257","2012-06-10 04:03:38 PST"
"1114","146471","2012-06-10 04:03:38 PST"
"1115","140208","2012-06-10 04:03:38 PST"
"1116","142434","2012-06-10 04:03:38 PST"
"1117","141282","2012-06-10 04:03:38 PST"
"1118","149486","2012-06-10 04:03:38 PST"
"1119","146583","2012-06-10 04:03:38 PST"
"1120","150206","2012-06-10 04:03:38 PST"
"1121","146234","2012-06-10 04:03:38 PST"
"1122","139057","2012-06-10 04:03:38 PST"
"1123","140567","2012-06-10 04:03:38 PST"
"1124","147957","2012-06-10 04:03:38 PST"
"1125","149742","2012-06-10 04:03:38 PST"
"1126","153574","2012-06-10 04:03:38 PST"
"1127","149022","2012-06-10 04:03:38 PST"
"1128","141936","2012-06-10 04:03:38 PST"
"1129","142798","2012-06-10 04:03:38 PST"
"1130","145477","2012-06-10 04:03:38 PST"
"1131","138506","2012-06-10 04:03:38 PST"
"1132","144008","2012-06-10 04:03:38 PST"
"1133","142698","2012-06-10 04:03:38 PST"
"1134","149127","2012-06-10 04:03:38 PST"
"1135","151995","2012-06-10 04:03:38 PST"
"1136","148027","2012-06-10 04:03:38 PST"
"1137","146910","2012-06-10 04:03:38 PST"
"1138","138794","2012-06-10 04:03:38 PST"
"1139","145356","2012-06-10 04:03:38 PST"
"1140","149062","2012-06-10 04:03:38 PST"
"1141","139446","2012-06-10 04:03:38 PST"
"1142","149688","2012-06-10 04:03:38 PST"
"1143","148652","2012-06-10 04:03:38 PST"
"1144","145619","2012-06-10 04:03:38 PST"
"1145","142752","2012-06-10 04:03:38 PST"
"1146","142806","2012-06-10 04:03:38 PST"
"1147","142227","2012-06-10 04:03:38 PST"
"1148","139659","2012-06-10 04:03:38 PST"
"1149","151440","2012-06-10 04:03:38 PST"
"1150","139587","2012-06-10 04:03:38 PST"
"1151","142399","2012-06-10 04:03:38 PST"
"1152","138935","2012-06-10 04:03:38 PST"
"1153","138981","2012-06-10 04:03:38 PST"
"1154","150651","2012-06-10 04:03:38 PST"
"1155","144838","2012-06-10 04:03:38 PST"
"1156","143414","2012-06-10 04:03:38 PST"
"1157","145411","2012-06-10 04:03:38 PST"
"1158","150264","2012-06-10 04:03:38 PST"
"1159","149056","2012-06-10 04:03:38 PST"
"1160","140859","2012-06-10 04:03:38 PST"
"1161","139990","2012-06-10 04:03:38 PST"
"1162","150096","2012-06-10 04:03:38 PST"
"1163","148210","2012-06-10 04:03:38 PST"
"1164","145090","2012-06-10 04:03:38 PST"
"1165","147286","2012-06-10 04:03:38 PST"
"1166","143974","2012-06-10 04:03:38 PST"
"1167","145733","2012-06-10 04:03:38 PST"
"1168","143036","2012-06-10 04:03:38 PST"
"1169","143638","2012-06-10 04:03:38 PST"
"1170","152509","2012-06-10 04:03:38 PST"
"1171","146961","2012-06-10 04:03:38 PST"
"1172","149667","2012-06-10 04:03:38 PST"
"1173","145155","2012-06-10 04:03:38 PST"
"1174","139854","2012-06-10 04:03:38 PST"
"1175","149440","2012-06-10 04:03:38 PST"
"1176","139241","2012-06-10 04:03:38 PST"
"1177","150435","2012-06-10 04:03:38 PST"
"1178","139042","2012-06-10 04:03:38 PST"
"1179","152847","2012-06-10 04:03:38 PST"
"1180","149934","2012-06-10 04:03:38 PST"
"1181","146387","2012-06-10 04:03:38 PST"
"1182","144167","2012-06-10 04:03:38 PST"
"1183","141414","2012-06-10 04:03:38 PST"
"1184","141084","2012-06-10 04:03:38 PST"
"1185","142801","2012-06-10 04:03:38 PST"
"1186","147232","2012-06-10 04:03:38 PST"
"1187","142798","2012-06-10 04:03:38 PST"
"1188","145586","2012-06-10 04:03:38 PST"
"1189","150259","2012-06-10 04:03:38 PST"
"1190","140610","2012-06-10 04:03:38 PST"
"1191","142979","2012-06-10 04:03:38 PST"
"1192","141730","2012-06-10 04:03:38 PST"
"1193","141199","2012-06-10 04:03:38 PST"
"1194","143762","2012-06-10 04:03:38 PST"
"1195","144259","2012-06-10 04:03:38 PST"
"1196","149932","2012-06-10 04:03:38 PST"
"1197","146588","2012-06-10 04:03:38 PST"
"1198","138541","2012-06-10 04:03:38 PST"
"1199","149999","2012-06-10 04:03:38 PST"
"1200","150232","2012-06-10 04:03:38 PST"
"1201","151513","2012-06-10 04:03:38 PST"
"1202","140684","2012-06-10 04:03:38 PST"
"1203","153066","2012-06-10 04:03:38 PST"
"1204","140349","2012-06-10 04:03:38 PST"
"1205","147821","2012-06-10 04:03:38 PST"
"1206","146414","2012-06-10 04:03:38 PST"
"1207","149151","2012-06-10 04:03:38 PST"
"1208","152087","2012-06-10 04:03:38 PST"
"1209","140158","2012-06-10 04:03:38 PST"
"1210","139514","2012-06-10 04:03:38 PST"
"1211","143633","2012-06-10 04:03:38 PST"
"1212","141325","2012-06-10 04:03:38 PST"
"1213","146763","2012-06-10 04:03:38 PST"
"1214","142195","2012-06-10 04:03:38 PST"
"1215","146447","2012-06-10 04:03:38 PST"
"1216","141803","2012-06-10 04:03:38 PST"
"1217","147048","2012-06-10 04:03:38 PST"
"1218","144423","2012-06-10 04:03:38 PST"
"1219","138881","2012-06-10 04:03:38 PST"
"1220","151419","2012-06-10 04:03:38 PST"
"1221","140156","2012-06-10 04:03:38 PST"
"1222","147841","2012-06-10 04:03:38 PST"
"1223","149703","2012-06-10 04:03:38 PST"
"1224","151182","2012-06-10 04:03:38 PST"
"1225","152572","2012-06-10 04:03:38 PST"
"1226","140693","2012-06-10 04:03:38 PST"
"1227","145269","2012-06-10 04:03:38 PST"
"1228","143297","2012-06-10 04:03:38 PST"
"1229","152820","2012-06-10 04:03:38 PST"
"1230","145416","2012-06-10 04:03:38 PST"
"1231","148739","2012-06-10 04:03:38 PST"
"1232","143347","2012-06-10 04:03:38 PST"
"1233","149952","2012-06-10 04:03:38 PST"
"1234","153459","2012-06-10 04:03:38 PST"
"1235","140811","2012-06-10 04:03:38 PST"
"1236","151238","2012-06-10 04:03:38 PST"
"1237","142835","2012-06-10 04:03:38 PST"
"1238","145467","2012-06-10 04:03:38 PST"
"1239","140133","2012-06-10 04:03:38 PST"
"1240","152516","2012-06-10 04:03:38 PST"
"1241","152342","2012-06-10 04:03:38 PST"
"1242","147718","2012-06-10 04:03:38 PST"
"1243","138892","2012-06-10 04:03:38 PST"
"1244","144162","2012-06-10 04:03:38 PST"
"1245","147582","2012-06-10 04:03:38 PST"
"1246","139445","2012-06-10 04:03:38 PST"
"1247","138315","2012-06-10 04:03:38 PST"
"1248","148735","2012-06-10 04:03:38 PST"
"1249","141095","2012-06-10 04:03:38 PST"
"1250","153098","2012-06-10 04:03:38 PST"
"1251","143832","2012-06-10 04:03:38 PST"
"1252","147770","2012-06-10 04:03:38 PST"
"1253","147152","2012-06-10 04:03:38 PST"
"1254","148728","2012-06-10 04:03:38 PST"
"1255","140279","2012-06-10 04:03:38 PST"
"1256","151133","2012-06-10 04:03:38 PST"
"1257","143003","2012-06-10 04:03:38 PST"
"1258","148765","2012-06-10 04:03:38 PST"
"1259","142094","2012-06-10 04:03:38 PST"
"1260","142635","2012-06-10 04:03:38 PST"
"1261","148935","2012-06-10 04:03:38 PST"
"1262","148631","2012-06-10 04:03:38 PST"
"1263","151223","2012-06-10 04:03:38 PST"
"1264","138341","2012-06-10 04:03:38 PST"
"1265","141028","2012-06-10 04:03:38 PST"
"1266","144849","2012-06-10 04:03:38 PST"
"1267","142966","2012-06-10 04:03:38 PST"
"1268","140700","2012-06-10 04:03:38 PST"
"1269","149584","2012-06-10 04:03:38 PST"
"1270","151990","2012-06-10 04:03:38 PST"
"1271","149810","2012-06-10 04:03:38 PST"
"1272","144331","2012-06-10 04:03:38 PST"
"1273","152966","2012-06-10 04:03:38 PST"
"1274","151645","2012-06-10 04:03:38 PST"
"1275","150207","2012-06-10 04:03:38 PST"
"1276","147716","2012-06-10 04:03:38 PST"
"1277","151994","2012-06-10 04:03:38 PST"
"1278","151761","2012-06-10 04:03:38 PST"
"1279","145141","2012-06-10 04:03:38 PST"
"1280","148598","2012-06-10 04:03:38 PST"
"1281","149620","2012-06-10 04:03:38 PST"
"1282","153216","2012-06-10 04:03:38 PST"
